state_code,county_name
VA,LEE
VA,LEXINGTON (CITY)
VA,LOUDOUN
VA,LOUISA
VA,LUNENBURG
VA,LYNCHBURG (CITY)
VA,MADISON
VA,MANASSAS (CITY)
VA,MANASSAS PARK (CITY)
VA,MARTINSVILLE (CITY)
VA,MATHEWS
VA,MECKLENBURG
VA,MIDDLESEX
VA,MONTGOMERY
VA,NELSON
VA,NEW KENT
VA,NEWPORT NEWS (CITY)
VA,NORFOLK (CITY)
VA,NORTHAMPTON
VA,NORTHUMBERLAND
VA,NORTON (CITY)
VA,NOTTOWAY
VA,ORANGE
VA,PAGE
VA,PATRICK
VA,PETERSBURG (CITY)
VA,PITTSYLVANIA
VA,POQUOSON (CITY)
VA,PORTSMOUTH (CITY)
VA,POWHATAN
VA,PRINCE EDWARD
VA,PRINCE GEORGE
VA,PRINCE WILLIAM
VA,PULASKI
VA,RADFORD (CITY)
VA,RAPPAHANNOCK
VA,RICHMOND
VA,RICHMOND (CITY)
VA,ROANOKE
VA,ROANOKE (CITY)
VA,ROCKBRIDGE
VA,ROCKINGHAM
VA,RUSSELL
VA,SALEM (CITY)
VA,SCOTT
VA,SHENANDOAH
VA,SMYTH
VA,SOUTHAMPTON
VA,SPOTSYLVANIA
VA,STAFFORD
VA,STAUNTON (CITY)
VA,SUFFOLK (CITY)
VA,SURRY
VA,SUSSEX
VA,TAZEWELL
VA,VIRGINIA BEACH (CITY)
VA,WARREN
VA,WASHINGTON
VA,WAYNESBORO (CITY)
VA,WESTMORELAND
VA,WILLIAMSBURG (CITY)
VA,WINCHESTER (CITY)
VA,WISE
VA,WYTHE
VA,YORK
VT,ADDISON
VT,BENNINGTON
VT,CALEDONIA
VT,CHITTENDEN
VT,ESSEX
VT,FRANKLIN
VT,GRAND ISLE
VT,LAMOILLE
VT,ORANGE
VT,ORLEANS
VT,RUTLAND
VT,WASHINGTON
VT,WINDHAM
VT,WINDSOR
WA,ADAMS
WA,ASOTIN
WA,BENTON
WA,CHELAN
WA,CLALLAM
WA,CLARK
WA,COLUMBIA
WA,COWLITZ
WA,DOUGLAS
WA,FERRY
WA,FRANKLIN
WA,GARFIELD
WA,GRANT
WA,GRAYS HARBOR
WA,ISLAND
WA,JEFFERSON
WA,KING
WA,KITSAP
WA,KITTITAS
WA,KLICKITAT
WA,LEWIS
WA,LINCOLN
WA,MASON
WA,OKANOGAN
WA,PACIFIC
WA,PEND OREILLE
WA,PIERCE
WA,SAN JUAN
WA,SKAGIT
WA,SKAMANIA
WA,SNOHOMISH
WA,SPOKANE
WA,STEVENS
WA,THURSTON
WA,WAHKIAKUM
WA,WALLA WALLA
WA,WHATCOM
WA,WHITMAN
WA,YAKIMA
WI,ADAMS
WI,ASHLAND
WI,BARRON
WI,BAYFIELD
WI,BROWN
WI,BUFFALO
WI,BURNETT
WI,CALUMET
WI,CHIPPEWA
WI,CLARK
WI,COLUMBIA
WI,CRAWFORD
WI,DANE
WI,DODGE
WI,DOOR
WI,DOUGLAS
WI,DUNN
WI,EAU CLAIRE
WI,FLORENCE
WI,FOND DU LAC
WI,FOREST
WI,GRANT
WI,GREEN
WI,GREEN LAKE
WI,IOWA
WI,IRON
WI,JACKSON
WI,JEFFERSON
WI,JUNEAU
WI,KENOSHA
WI,KEWAUNEE
WI,LA CROSSE
WI,LAFAYETTE
WI,LANGLADE
WI,LINCOLN
WI,MANITOWOC
WI,MARATHON
WI,MARINETTE
WI,MARQUETTE
WI,MENOMINEE
WI,MILWAUKEE
WI,MONROE
WI,OCONTO
WI,ONEIDA
WI,OUTAGAMIE
WI,OZAUKEE
WI,PEPIN
WI,PIERCE
WI,POLK
WI,PORTAGE
WI,PRICE
WI,RACINE
WI,RICHLAND
WI,ROCK
WI,RUSK
WI,SAUK
WI,SAWYER
WI,SHAWANO
WI,SHEBOYGAN
WI,ST. CROIX
WI,TAYLOR
WI,TREMPEALEAU
WI,VERNON
WI,VILAS
WI,WALWORTH
WI,WASHBURN
WI,WASHINGTON
WI,WAUKESHA
WI,WAUPACA
WI,WAUSHARA
WI,WINNEBAGO
WI,WOOD
WV,BARBOUR
WV,BERKELEY
WV,BOONE
WV,BRAXTON
WV,BROOKE
WV,CABELL
WV,CALHOUN
WV,CLAY
WV,DODDRIDGE
WV,FAYETTE
WV,GILMER
WV,GRANT
WV,GREENBRIER
WV,HAMPSHIRE
WV,HANCOCK
WV,HARDY
WV,HARRISON
WV,JACKSON
WV,JEFFERSON
WV,KANAWHA
WV,LEWIS
WV,LINCOLN
WV,LOGAN
WV,MARION
WV,MARSHALL
WV,MASON
WV,MCDOWELL
WV,MERCER
WV,MINERAL
WV,MINGO
WV,MONONGALIA
WV,MONROE
WV,MORGAN
WV,NICHOLAS
WV,OHIO
WV,PENDLETON
WV,PLEASANTS
WV,POCAHONTAS
WV,PRESTON
WV,PUTNAM
WV,RALEIGH
WV,RANDOLPH
WV,RITCHIE
WV,ROANE
WV,SUMMERS
WV,TAYLOR
WV,TUCKER
WV,TYLER
WV,UPSHUR
WV,WAYNE
WV,WEBSTER
WV,WETZEL
WV,WIRT
WV,WOOD
WV,WYOMING
WY,ALBANY
WY,BIG HORN
WY,CAMPBELL
WY,CARBON
WY,CONVERSE
WY,CROOK
WY,FREMONT
WY,GOSHEN
WY,HOT SPRINGS
WY,JOHNSON
WY,LARAMIE
WY,LINCOLN
WY,NATRONA
WY,NIOBRARA
WY,PARK
WY,PLATTE
WY,SHERIDAN
WY,SUBLETTE
WY,SWEETWATER
WY,TETON
WY,UINTA
WY,WASHAKIE
WY,WESTON
